TAG,SP,Species Group,XCO,YCO,D86,D90,D95,D00,D05,D10
1498,MEZZLE,Pulai,102.3116845,2.985436868,1.0,1.4,1.4,1.7,2.0,0.0
1499,SHORP1,Sal,102.3115737,2.985398092,1.0,1.7,4.0,7.0,10.4,0.0
1500,SHOROC,Sal,102.3116821,2.985420367,1.5,2.1,0.0,0.0,0.0,0.0
1501,EUGEPR,Pulai,102.3116718,2.985412357,1.0,1.8,1.9,1.7,1.9,2.0
1502,BARRMA,Pulai,102.3116875,2.985419862,4.0,5.4,7.4,9.2,8.6,8.8
1503,ANAXJA,Pulai,102.3116867,2.985431588,1.0,1.3,1.8,1.8,1.8,1.9
1504,MYRICI,Pulai,102.3116775,2.985409146,1.5,2.3,2.5,2.6,2.4,2.4
1505,KNEMPA,Pulai,102.311679,2.985401094,1.0,1.9,2.2,2.2,2.4,2.3
1506,HOMALO,Pulai,102.3116698,2.985403139,2.5,4.5,4.9,4.2,0.0,0.0
1507,ANAXJA,Pulai,102.3116695,2.985308799,1.5,2.1,2.1,2.2,2.4,2.5
1508,MANGIN,Pulai,102.3116581,2.985366,2.0,2.2,2.4,2.4,2.6,2.4
1509,ARDICR,Pulai,102.3116597,2.98538063,1.0,1.3,1.3,1.3,1.4,1.4
1510,SHOROC,Sal,102.3116561,2.985380366,1.0,1.2,1.4,1.4,1.6,1.9
1511,SHORBR,Sal,102.3116564,2.98538855,2.5,3.1,3.7,3.7,0.0,0.0
1512,QUERAR,Pulai,102.3116626,2.985390817,3.0,5.3,8.5,11.1,13.7,15.5
1513,SHORAC,Sal,102.3116658,2.985396494,1.0,1.4,3.4,3.1,3.1,3.2
1514,DIOSSI,Pulai,102.3116641,2.985394558,2.5,3.0,3.0,4.3,4.5,4.5
1515,SHORM1,Sal,102.3116744,2.985389873,1.0,2.2,3.4,3.5,3.9,3.7
1516,EURYLO,Pulai,102.3116846,2.985398785,3.5,4.5,4.7,4.8,5.3,5.2
1517,DURIGR,Pulai,102.3116901,2.985397377,4.0,4.3,4.7,5.2,5.9,5.8
1518,SHORBR,Sal,102.3116871,2.985388995,2.5,3.9,5.2,5.2,5.2,0.0
1519,SHORM1,Sal,102.3116915,2.985377533,1.0,1.9,0.0,0.0,0.0,0.0
1520,ARDICR,Pulai,102.3116811,2.985384924,1.0,1.5,1.6,2.1,1.7,1.5
1521,SHORP1,Sal,102.3116905,2.985366576,2.0,4.3,5.7,6.8,0.0,0.0
1522,MACALO,Alder,102.3115735,2.985326436,2.5,3.0,3.5,3.7,4.0,4.3
1523,SHORBR,Sal,102.3116774,2.985360172,1.5,1.7,1.9,2.1,0.0,0.0
1524,SHORBR,Sal,102.3116734,2.985366222,2.0,3.1,3.3,3.1,0.0,0.0
1525,ARCHBU,Pulai,102.3116637,2.98536369,1.5,2.0,2.7,2.8,3.0,3.2
1526,ALANEB,Pulai,102.311673,2.985384328,2.0,3.1,4.1,4.6,5.0,5.5
1527,ARDICR,Pulai,102.3116728,2.985386132,3.0,3.2,0.0,0.0,0.0,0.0
1528,ALPHEL,Pulai,102.3116566,2.985311481,2.0,2.1,2.1,2.2,2.3,2.3
1529,GARCPA,Pulai,102.311655,2.985308643,5.8,7.1,8.9,10.1,11.4,11.6
1530,GIRONE,Alder,102.3116631,2.985309238,4.0,5.1,5.3,5.4,5.7,5.8
1531,EPIPMA,Pulai,102.3116698,2.985316081,6.7,7.3,7.7,8.3,8.3,8.4
1532,ARDICR,Pulai,102.3117661,2.985356731,1.0,1.1,1.4,1.5,2.0,1.9
1533,SCA1SP,Pulai,102.3116669,2.985319491,1.0,1.2,0.0,0.0,0.0,0.0
1534,MEL1FU,Pulai,102.311661,2.985326311,4.0,4.8,5.4,5.2,5.8,6.1
1535,GARCEU,Pulai,102.3116553,2.985330424,2.0,3.0,3.2,3.4,3.8,3.6
1536,PORTAN,Alder,102.311654,2.985334868,1.5,2.1,2.7,3.2,3.3,3.2
1537,LITSM2,Pulai,102.3116523,2.985345626,2.5,3.2,3.7,4.1,4.3,4.3
1538,SHOROC,Sal,102.3115402,2.985313098,5.0,5.0,5.7,5.1,5.0,0.0
1539,MEMEPU,Alder,102.311678,2.985352054,3.0,3.8,5.5,5.6,6.9,7.4
1540,DIOSAN,Pulai,102.3116782,2.98535025,5.0,6.0,6.8,6.8,7.0,6.9
1541,PHAEOP,Pulai,102.3116934,2.985352276,2.0,2.2,2.2,2.3,2.4,2.1
1542,SHORM2,Sal,102.3116907,2.985339383,1.0,1.7,2.1,2.1,2.2,0.0
1543,RINOAN,Pulai,102.3116781,2.985338457,3.0,3.7,4.1,4.1,4.7,5.0
1544,SHORL2,Sal,102.3116801,2.985336786,21.8,23.6,25.3,26.1,26.3,26.8
1545,GONOGR,Pulai,102.3115802,2.985296097,1.5,1.8,1.9,2.1,2.6,2.3
1546,DIPTCR,Sal,102.3116784,2.985334849,2.5,3.1,4.0,3.4,3.5,0.0
1547,POMEPA,Pulai,102.311691,2.985323081,1.5,1.6,1.7,1.8,2.1,2.1
1548,LITHRA,Pulai,102.3116959,2.985317999,3.0,0.0,3.2,3.9,5.0,5.2
1549,KNEMPA,Pulai,102.3116963,2.985312587,1.0,1.3,1.7,2.1,2.3,2.4
1550,SHORP1,Sal,102.3116856,2.985310891,1.5,2.6,3.5,4.7,4.8,0.0
1551,ANT1PE,Alder,102.3116797,2.985328601,1.0,1.6,1.9,1.9,2.1,2.1
1552,ANAXJA,Pulai,102.3117016,2.985312984,3.5,3.6,3.7,3.7,3.6,3.7
1553,DIOSAP,Pulai,102.3117034,2.985313116,9.6,10.3,11.0,11.1,11.3,11.8
1554,ARDICR,Pulai,102.311706,2.985327813,1.0,1.2,0.0,0.0,0.0,0.0
1555,DIOSSC,Pulai,102.3117088,2.985350694,1.0,1.7,2.0,2.0,1.8,2.1
1556,SCA1SP,Pulai,102.3117222,2.985352588,5.0,6.0,7.0,6.6,7.3,7.6
1557,SHOROC,Sal,102.3117005,2.985353707,1.0,1.4,0.0,0.0,0.0,0.0
1558,SHOROC,Sal,102.3117069,2.985352366,1.5,2.1,2.8,3.1,3.2,3.3
1559,CHAMMA,Pulai,102.3117252,2.985349178,1.0,1.3,2.0,2.1,2.3,2.4
1560,SHORAC,Sal,102.3117393,2.985316663,1.0,1.4,1.6,1.4,0.0,0.0
1561,BUCHSE,Pulai,102.3116118,2.985283011,2.5,3.2,3.3,0.0,0.0,0.0
1562,BUCHSE,Pulai,102.3117222,2.985315407,2.5,3.4,3.6,4.2,4.0,4.0
1563,DACRLA,Pulai,102.3117169,2.985326802,6.8,9.7,10.0,0.0,0.0,0.0
1564,ARDICR,Pulai,102.3117132,2.98532744,2.0,2.0,2.2,2.2,3.1,3.2
1565,GONYMA,Pulai,102.3117063,2.985360484,7.1,8.6,10.2,11.1,12.3,13.1
1566,SHOROC,Sal,102.3117074,2.985357844,1.0,1.4,1.7,1.7,1.8,1.7
1567,SHOROV,Sal,102.3116979,2.985364399,4.0,4.7,5.0,0.0,0.0,0.0
1568,GAEROB,Pulai,102.3115857,2.985331872,1.5,1.1,1.3,1.3,0.0,0.0
1569,SHORBR,Sal,102.3116987,2.985378062,1.5,2.2,2.7,3.2,3.1,0.0
1570,BARRMA,Pulai,102.3117013,2.985380064,2.5,2.7,2.9,3.1,3.4,3.7
1571,SHORM1,Sal,102.3117082,2.985384201,1.0,2.4,3.7,4.2,4.0,4.2
1572,VATIPA,Sal,102.3117134,2.985386402,4.5,5.2,6.1,6.5,7.3,7.5
1573,EUGECH,Pulai,102.3117099,2.985385236,1.0,0.0,0.0,0.0,0.0,0.0
1574,MESUFE,Pulai,102.3117061,2.985400372,1.5,2.2,2.2,2.9,2.6,0.0
1575,ARDICR,Pulai,102.3117179,2.985398525,2.5,3.0,3.2,3.9,3.9,0.0
1576,SHORM1,Sal,102.3117215,2.98539879,3.0,5.0,0.0,0.0,0.0,0.0
1577,SCA1SP,Pulai,102.3117342,2.985398814,2.5,3.9,4.2,4.2,4.3,4.7
1578,EPIPMA,Pulai,102.3117348,2.985390695,7.4,6.7,6.8,0.0,3.9,4.6
1579,KNEMFU,Pulai,102.3117334,2.985385151,17.8,14.3,15.5,16.4,17.3,18.7
1580,SHORL2,Sal,102.3117269,2.985386492,1.0,1.2,2.9,0.0,0.0,0.0
1581,SHORM1,Sal,102.3117316,2.985384117,5.0,6.6,9.5,12.5,15.3,18.9
1582,PSYCRO,Pulai,102.3117236,2.985383522,1.0,1.1,1.1,2.2,0.0,0.0
1583,ANAXJA,Pulai,102.3117233,2.98538713,1.0,1.3,1.2,1.3,0.0,0.0
1585,MESUCO,Pulai,102.3116157,2.985328642,3.0,3.1,3.4,3.5,4.0,4.5
1586,SHORBR,Sal,102.3117238,2.985367219,5.0,3.6,4.6,5.8,6.6,7.5
1587,SHORM1,Sal,102.3117224,2.985361675,1.0,1.4,1.8,2.1,1.2,0.0
1588,DIOSSC,Pulai,102.3117144,2.985361079,1.0,1.8,2.0,2.3,2.3,3.3
1589,SHORM1,Sal,102.3117122,2.985365457,2.0,2.6,0.0,0.0,0.0,0.0
1590,APORM1,Pulai,102.3117203,2.985366954,1.0,2.2,3.0,3.0,3.1,3.1
1592,HOMALO,Pulai,102.3117042,2.985413836,6.8,7.9,8.4,8.5,5.8,0.0
1593,ANAXJA,Pulai,102.3116934,2.985413944,1.0,1.3,0.0,0.0,0.0,0.0
1595,TARES8,Pulai,102.3117316,2.984865381,2.0,2.1,2.1,0.0,0.0,0.0
1596,DIOSVE,Pulai,102.3116995,2.985416211,1.5,1.6,1.6,1.9,0.0,0.0
1597,LANSDO,Pulai,102.3116982,2.985421557,1.5,1.9,2.7,2.8,2.3,2.7
1598,ANAXJA,Pulai,102.3117109,2.985407985,1.5,1.6,1.8,2.2,2.4,2.3
1599,REINCI,Pulai,102.3117116,2.985410757,2.5,3.1,3.2,3.3,3.3,3.4
1600,LITHLU,Pulai,102.3117228,2.985406138,1.5,3.7,0.0,0.0,0.0,0.0
1601,SHORL1,Sal,102.3116959,2.985428641,1.0,2.9,0.0,1.2,0.0,0.0
1602,ANAXJA,Pulai,102.3117041,2.985427432,1.0,1.5,1.8,1.9,2.1,1.9
1603,PAVES1,Pulai,102.311702,2.985444505,1.0,1.4,1.3,0.0,0.0,0.0
1604,SHOROC,Sal,102.3117077,2.985440391,1.5,1.6,1.9,2.1,0.0,0.0
1605,EPIPMA,Pulai,102.3117088,2.985425057,5.9,6.1,6.5,6.1,5.8,6.4
1606,PHAEOP,Pulai,102.3117104,2.985427895,1.5,0.0,0.0,0.0,0.0,0.0
1607,BARRMA,Pulai,102.3117216,2.985435069,2.0,2.6,2.9,0.0,0.0,0.0
1608,PAYELU,Pulai,102.3117118,2.985421647,1.0,0.0,0.0,1.8,2.3,2.4
1609,SHOROC,Sal,102.3117317,2.985444883,2.0,2.7,4.1,0.0,0.0,0.0
1610,ARDICR,Pulai,102.3117276,2.985414653,3.5,3.8,0.0,1.7,0.0,0.0
1611,DACRRO,Pulai,102.3116151,2.985385734,1.0,1.1,0.0,0.0,0.0,0.0
1612,DIOSNU,Pulai,102.3117358,2.985413444,1.5,1.9,0.0,0.0,0.0,0.0
